id,finding_aid_link,title,type,number,group,digital_collection,category,subject,description
spec00912,https://search.lib.uidaho.edu/UID:CP71145704160001451,"University of Idaho. President (1937-1946 : Harrison) Clifford Dale Harrison. Review of the student union project : including the food service enterprise known as the Blue Bucket Inn and the book and supply store called the Student Union Book Store, typescript, 1939",MG,5446,MG 5446,,,,
spec00913,https://search.lib.uidaho.edu/UID:CP7197438710001451,"Francois Xavier Blanchet and Wilkins, Don. Ten years on the Pacific Coast, 1937",MG,5447,MG 5447,,,,
spec00914,https://search.lib.uidaho.edu/UID:CP71104964410001451,"Marianne Emmendorfer. Plan for the conceptual and thematic reorganization of the Appaloosa Museum, Inc., typescript, Dec. 20, 1989",MG,5448,MG 5448,,,,
spec00915,https://search.lib.uidaho.edu/UID:CP71104930050001451,"H. W. Whicker (Harold Wave). Nez Perce Harvest : typescript, 1933",MG,5449,MG 5449,,,,
spec00916,https://search.lib.uidaho.edu/UID:CP71104947950001451,"James S. De Smet (James Stanley). Geohydrology of the southside aquifer, Sagle, Idaho, typescript, Apr. 1983",MG,5450,MG 5450,,,,
spec00917,https://search.lib.uidaho.edu/UID:CP7197494100001451,"George A. Snow Carol Blom; Duane Erickson. Permanent chemistry note book / manuscript, Sept. 30, 1896",MG,5451,MG 5451,,,,
spec00918,https://search.lib.uidaho.edu/UID:CP7197495230001451,"Evert D. Uldrich. Nonlinear analysis of artificially supported underground openings, typescript, Aug. 1974",MG,5452,MG 5452,,,,
spec00919,https://search.lib.uidaho.edu/UID:CP71104989550001451,"Wilbur Bohm. Research studies of the American College of Sports Medicine : typescript, [ca. 1968]",MG,5453,MG 5453,,,,
spec00920,https://search.lib.uidaho.edu/UID:CP7197480430001451,"Charles A. Webbert Fred Coenne. Letter to Dave Colclough, Sept. 1, 1978",MG,5454,MG 5454,,,,
spec00921,https://search.lib.uidaho.edu/UID:CP71162301570001451,"Morton R. Brigham Scrapbook, 1939-1978 (bulk 1978)",MG,5455,MG 5455,,,,
spec00922,https://search.lib.uidaho.edu/UID:CP71112180110001451,"Alfred C. Dunn (Alfred Charles) Drawing, [ca. 1954]",MG,5456,MG 5456,,,,
spec00923,https://search.lib.uidaho.edu/UID:CP71118377670001451,"Laura Fraser. An analysis of patriarchal religious values / typescript, 1979",MG,5457,MG 5457,,,,
spec00924,https://search.lib.uidaho.edu/UID:CP71118377310001451,"Janet McCloud. Travels upon mother earth / typescript, 1979",MG,5458,MG 5458,,,,
spec00925,https://search.lib.uidaho.edu/UID:CP71118374360001451,"Classmates : 8th grade graduates, 1914, Wardner-Kellogg High School : typescript, [1956]",MG,5459,MG 5459,,,,
spec00926,https://search.lib.uidaho.edu/UID:CP71162319910001451,"United States. Federal Bureau of Investigation. Doris D Blazek. Ezra Pound file, 1945-1958",MG,5460,MG 5460,,,,
spec00927,https://search.lib.uidaho.edu/UID:CP71122534530001451,"Dorothy Pound. Letter, Brunnenburg, Tirolo, Merano, Italy, to Thomas Rogers, Aug. 5, 1962",MG,5461,MG 5461,,,,
spec00928,https://search.lib.uidaho.edu/UID:CP7194444300001451,"Henrietta Josephine Tromanhauser. Jesse Everett Buchanan; William F Standeford. Latin roots in living English / typescript, [1935]",MG,5462,MG 5462,,,,
spec00929,https://search.lib.uidaho.edu/UID:CP71162317650001451,"Paul A. Eke papers, 1931-1939",MG,5463,MG 5463,,,,
spec00930,https://search.lib.uidaho.edu/UID:CP71162317880001451,"Louis N. Roos papers, 1897-1948",MG,5464,MG 5464,,,,
spec00931,https://search.lib.uidaho.edu/UID:CP71144818800001451,John Roy Bower Jr. A study of factors affecting the formation and properties of molded gelatinized wood : Progress report submitted to Dr. Edwin C. Jahn of the Idaho School of Forestry / June 1938,MG,5465,MG 5465,,,,
spec00932,https://search.lib.uidaho.edu/UID:CP71118370650001451,"J. Rosa (John Marvin). End of the hydraulic civilizations, or ""Hohokam"" without water : history of the development and conservation of water / typescript, July 1961",MG,5466,MG 5466,,,,
spec00933,https://search.lib.uidaho.edu/UID:CP71122546510001451,"Autobiography of Trevor Kincaid : the adventures of an onmologist : typescript, 1962",MG,5467,MG 5467,,,,
spec00934,https://search.lib.uidaho.edu/UID:CP71122545360001451,"George R. Trotter Diary, 1935-[193-?]",MG,5468,MG 5468,,,,
spec00935,https://search.lib.uidaho.edu/UID:CP71102894670001451,"Robert W. Burns (Robert Whitehall). Papers relating to the Golden Age, July 7-Nov. 30, 1959",MG,5469,MG 5469,,,,
spec00936,https://search.lib.uidaho.edu/UID:CP71122556920001451,"Herman C. Schupfer. The beginning and progress of electrical service in Kendrick, Troy, Juliaetta, Deary, Bovill, Elk River, and communities / typescript, 1974",MG,5470,MG 5470,,,,
spec00937,https://search.lib.uidaho.edu/UID:CP71126079520001451,"J. A. Drager Letter, Feb. 3, 1903",MG,5471,MG 5471,,,,
spec00938,https://search.lib.uidaho.edu/UID:CP71144799580001451,"Harlan B. Holmes. Analysis of evidence of influence of Bonneville Dam upon the magnitude of the runs of salmon in the Columbia River : typescript, 1943",MG,5472,MG 5472,,,,
spec00939,https://search.lib.uidaho.edu/UID:CP71122555550001451,"Philip H. Reisman. Donald B Hyatt; NBC Television Network. The real west : the story of the American West, 1949-1900 ... / typescript, [1961?]",MG,5473,MG 5473,,,,
spec00940,https://search.lib.uidaho.edu/UID:CP71163252790001451,"J. S. Shaw G. W Richard. Letter, Boise City, Idaho, to G.W. Richard, Carson, Nevada, June 5, 1897",MG,5474,MG 5474,,,,
spec00941,https://search.lib.uidaho.edu/UID:CP71163257220001451,"Letter, Riddle Brothers, Riddle, Idaho, to State Bank and Trust, Carson City, Nevada, Nov. 15, 1905",MG,5475,MG 5475,,,,
spec00942,https://search.lib.uidaho.edu/UID:CP71102895140001451,"W. C. Hammon Leo Brust. Correspondence, Jan. 24-July 28, 1942",MG,5476,MG 5476,,,,
spec00943,https://search.lib.uidaho.edu/UID:CP71163241480001451,"Collegiate Conference Basketball League. J Blanchard. Minuits [sic] of basket ball meeting at Walla Walla, Washington : typescript, Oct. 28, 1909",MG,5477,MG 5477,,,,
spec00944,https://search.lib.uidaho.edu/UID:CP71162295510001451,"Paul Mann; Auttis M Mullins; United States. President (1974-1977 : Ford); Idaho. Governor (1971-1977 : Andrus). Proclamations on the centennial of agricultural experiment stations, Oct. 27-Nov. 7, 1975",MG,5478,MG 5478,,,,
spec00945,https://search.lib.uidaho.edu/UID:CP71162297090001451,"John M. Harris papers, Sept. 17, 1890-Dec. 1, 1892",MG,5479,MG 5479,,,,
spec00946,https://search.lib.uidaho.edu/UID:CP71163247150001451,"George W. Tannahill letter, to F.W. Settlemeier, Woodburn, Oregon, Jan. 29, 1901",MG,5480,MG 5480,,,,
spec00947,https://search.lib.uidaho.edu/UID:CP71103848340001451,"Luther Perry Wilmot. Narratives of the Nezperce war : typescript, [1922?]",MG,5481,MG 5481,,,,
spec00948,https://search.lib.uidaho.edu/UID:CP71163249030001451,"Elvin Ogle. Early pioneer days and the Nez Perce War : typescript, [1931?]",MG,5482,MG 5482,,,,
spec00949,https://search.lib.uidaho.edu/UID:CP71126292060001451,"Edmund Morrison. The misfortunes of Joseph : a view of the Nez Perce War / typescript, [ca. 1936]",MG,5483,MG 5483,,,,
spec00950,https://search.lib.uidaho.edu/UID:CP71103895420001451,"E. G. Wagner Richard Kleesattel. Report on Black Diamond Mine, Dixie, Idaho / typescript, Sept. 7, 1932",MG,5484,MG 5484,,,,
spec00951,https://search.lib.uidaho.edu/UID:CP71103893310001451,"Idaho Research Foundation. Herbert Sydney Duncombe. Idaho tomorrow game : typescripts, 1974",MG,5485,MG 5485,,,,
spec00952,https://search.lib.uidaho.edu/UID:CP71103905690001451,"Paul Wilson. University of Idaho history : typescript, [after 1982]",MG,5486,MG 5486,,,,
spec00953,https://search.lib.uidaho.edu/UID:CP7197506840001451,"I. A. Rodeheffer United States. Bureau of Fisheries. A survey of the waters of the Challis National Forest, Idaho / typescript, Apr. 1935",MG,5487,MG 5487,,,fishing and fisheries,
spec00954,https://search.lib.uidaho.edu/UID:CP7197505270001451,"Nancy Lamb of Idaho. Which city will grow? Which will decline? / typescript, Jan. 3, 1963",MG,5488,MG 5488,,,,
spec00955,https://search.lib.uidaho.edu/UID:CP71162296980001451,"S. N. Nichols papers, [after 1905]",MG,5489,MG 5489,,,,
spec00956,https://search.lib.uidaho.edu/UID:CP71163818940001451,"Aldo Leopold 1886-1948. Sporting Arms and Ammunition Manufacturers' Institute. Game Restoration Committee. Reports, 1928-1929",MG,5490,MG 5490,,,,
spec00957,https://search.lib.uidaho.edu/UID:CP7197501860001451,"Jack Lee Hoffman. Letter, Boise, Idaho, to Larry Merk and Mike DiNoto, Moscow, Idaho, July 5, 1989",MG,5491,MG 5491,,,,
spec00958,https://search.lib.uidaho.edu/UID:CP71152993000001451,"K. Kumar Robert P Lottman; Ronald W Stark. Feasibility of straw-reinforced rigid urethane foam, fracture strength measurements : Final report : typescript, Sept. 30, 1971",MG,5492,MG 5492,,,,
spec00959,https://search.lib.uidaho.edu/UID:CP71152999360001451,"Willis Sweet. Henry B Blake; Richard Zina Johnson. Letter, Willis Sweet, president, and H.B. Blake, secretary, to R.Z. Johnson, Boise City, Idaho, June 10, 1889",MG,5493,MG 5493,,,,
spec00960,https://search.lib.uidaho.edu/UID:CP71152981570001451,"Verne Blalack. The geology of Lemhi County / typescript, [1969?]",MG,5494,MG 5494,,,,
spec00961,https://search.lib.uidaho.edu/UID:CP71152983610001451,"Herbert Elmer Lattig (donor). History of agricultural education of less than college grade in the University of Idaho : typescript, 1940",MG,5495,MG 5495,,,,
spec00962,https://search.lib.uidaho.edu/UID:CP71152984820001451,"George W. Cleveland. Dairy trends in Idaho / typescript, [ca. 1962]",MG,5496,MG 5496,,,,
spec00963,https://search.lib.uidaho.edu/UID:CP71103912010001451,"Fifty years of dairying in Idaho : typescript, [after 1960]",MG,5497,MG 5497,,,,
spec00964,https://search.lib.uidaho.edu/UID:CP71165625590001451,"Idaho's eighteen years of dairy development : typescript, [ca. 1928]",MG,5498,MG 5498,,,,
spec00965,https://search.lib.uidaho.edu/UID:CP71165638080001451,"University of Idaho. Caldwell Dairy Research. Five year program of work for Caldwell Dairy Research : typescript, [19--]",MG,5499,MG 5499,,,,
spec00966,https://search.lib.uidaho.edu/UID:CP71165622090001451,"Earl C Hall. General notes on Bonner County (the panhandle section of Idaho) : typescript, [ca. 1912]",MG,5500,MG 5500,,,,
spec00967,https://search.lib.uidaho.edu/UID:CP71163800380001451,"University of Idaho. Department of Agricultural Extension Records, 1976-1977",MG,5501,MG 5501,,,,
spec00968,https://search.lib.uidaho.edu/UID:CP71163800740001451,"University of Idaho. Department of Plant Pathology Budgets, 1919-1926",MG,5502,MG 5502,,,,
spec00969,https://search.lib.uidaho.edu/UID:CP71177646260001451,"Idaho Auxiliary Experiment Station Records, 1907-1908",MG,5503,MG 5503,,,,
spec00970,https://search.lib.uidaho.edu/UID:CP71177631100001451,"B. Butler Papers, 1978",MG,5504,MG 5504,,,,
spec00971,https://search.lib.uidaho.edu/UID:CP71173914160001451,"J. W. Shepperd. Ivanhoe note book : manuscript, 1898",MG,5505,MG 5505,,,,
spec00972,https://search.lib.uidaho.edu/UID:CP71161146180001451,"Raymond M. Tanner. Memorial card, 1918",MG,5506,MG 5506,,,,
spec00973,https://search.lib.uidaho.edu/UID:CP71177632730001451,"Ronald V. Glens Jasper Rand; John MacEachern. Papers relating to lynching of Chinese near Pierce, Idaho, [1885]-1958",MG,5507,MG 5507,,,,
spec00974,https://search.lib.uidaho.edu/UID:CP71179305330001451,"Richard G. Magnuson. Papers relating to Wyatt Earp in Idaho, 1884-1959",MG,5508,MG 5508,,,,
spec00975,https://search.lib.uidaho.edu/UID:CP71165620150001451,"Edgar Henry Neal. Moscow or bust, typescript, [ca. 1989]",MG,5509,MG 5509,,,,
spec00976,https://search.lib.uidaho.edu/UID:CP71145702530001451,"Harry Webb Marsh 1886-1964. Jerome J. Day Mrs.; Idaho Mining Association. Letter : to Mrs. Jerome J. Day, Tall Pines, Coeur d'Alene City, Idaho, [1956]",MG,5510,MG 5510,,,,
spec00977,https://search.lib.uidaho.edu/UID:CP71104937140001451,"James Donald Forrester. An analysis of building facilities at the College of Mines, University of Idaho / typescript, Jan. 1956",MG,5511,MG 5511,,,,
spec00978,https://search.lib.uidaho.edu/UID:CP71162318140001451,"Idaho Sociological Society. Scrapbook, [1908]-1909",MG,5512,MG 5512,,,,
spec00979,https://search.lib.uidaho.edu/UID:CP71104930580001451,"Marvin A. Jagels. Latah County, Idaho / typescript, 1954",MG,5513,MG 5513,,,,
spec00980,https://search.lib.uidaho.edu/UID:CP71104944230001451,"Grace Woodworth. Child psychology : manuscript, [189-]",MG,5514,MG 5514,,,,
spec00981,https://search.lib.uidaho.edu/UID:CP71104942790001451,"Minidoka Relocation Center. Historical narrative report, Community Management Division, Education Section, Minidoka Project Schools / typescript, 1945",MG,5515,MG 5515,,,world wars;concentration camps;education,
spec00982,https://search.lib.uidaho.edu/UID:CP7197496720001451,"Minidoka Relocation Center. Curriculum report, Community Management Division, Education Section, Minidoka Project Schools / typescript, 1945",MG,5516,MG 5516,,,world wars;concentration camps;education,
spec00983,https://search.lib.uidaho.edu/UID:CP71104985740001451,"Frank Sala. Louis and Margaret Sala Family centennial reunion, 1890-1990 : typescript, 1990",MG,5517,MG 5517,,,genealogy,
spec00984,https://search.lib.uidaho.edu/UID:CP71104988760001451,"Richard G. Magnuson. My Nono : typescript, [1990]",MG,5518,MG 5518,,,genealogy;farms and farming,
spec00985,https://search.lib.uidaho.edu/UID:CP71118375650001451,"Allen Proctor Jeffries. A survey of Idaho's high school English teachers, 1962-63 / May 1963",MG,5519,MG 5519,,,,
spec00986,https://search.lib.uidaho.edu/UID:CP71118378050001451,"Elwood R. Maunder interviewer. Forest History Society. Oral history volume of forest entomology in the West / typescript, May 1977",MG,5520,MG 5520,,,,
spec00987,https://search.lib.uidaho.edu/UID:CP71118374630001451,"Henry S. L. Fan. Investigation of inclusion-matrix method of concrete mixture design / typescript, Jan. 22, 1969",MG,5521,MG 5521,,,,
spec00988,https://search.lib.uidaho.edu/UID:CP71122530950001451,"Henry Fallenstein Gauss. University of Idaho. Department of Mechanical Engineering. Mechanical engineering : typescript, [1926]",MG,5522,MG 5522,,,,
spec00989,https://search.lib.uidaho.edu/UID:CP71118370360001451,"Caroline Bowler. Our trip to the Yellowstone National Park : typescript, [ca. 1965]",MG,5523,MG 5523,,,,
spec00990,https://search.lib.uidaho.edu/UID:CP71118371500001451,"Idaho. Governor (1947-1950 : Robins) C. A Robins (Charles Armington). Address by C.A. Robins, governor, typescript, June 13, 1949",MG,5524,MG 5524,,,,
spec00991,https://search.lib.uidaho.edu/UID:CP71122555200001451,"A. J. Teske Idaho Mining Association. Mining in Idaho : typescript, Nov. 11-12, 1960",MG,5525,MG 5525,,,,
spec00992,https://search.lib.uidaho.edu/permalink/f/m1uotc/CP71208386630001451,"Coeur d'Alene Water Supply Company. William Stanley Lewis; W Morgner. Certificate of debt, Apr. 8, 1885",MG,5526,MG 5526,,,,
spec00993,https://search.lib.uidaho.edu/UID:CP71162318120001451,"William Charles McGowan, Jr., papers, 1937-1940",MG,5527,MG 5527,,,,
spec00994,https://search.lib.uidaho.edu/UID:CP71149090280001451,"University of Idaho. Dept. of History. Fred Herbert Winkler lecture notes, [195-?]",MG,5528,MG 5528,,,,
spec00995,https://search.lib.uidaho.edu/UID:CP71162295590001451,"Vachel Lindsay. Lumberjack philosophy : typescripts, [1928]",MG,5529,MG 5529,,,,
spec00996,https://search.lib.uidaho.edu/UID:CP71122554400001451,"Autobiography of Ethel E. Redfield : typescript, Nov. 1951",MG,5530,MG 5530,,,,
spec00997,https://search.lib.uidaho.edu/UID:CP71122553640001451,"F. D. Roberts. A history of Greenleaf Academy : Summer 1931 : typescript, 1931",MG,5531,MG 5531,,,,
spec00998,https://search.lib.uidaho.edu/UID:CP71163253840001451,"F. A. Swager. Letter, Salt Lake City, Utah, to Mr. Schock, Moscow, Idaho, July 20, 1931",MG,5532,MG 5532,,,,
spec00999,https://search.lib.uidaho.edu/UID:CP71163255720001451,"John A Rosholt; Allan R Ansell; Historic American Engineering Record. Historic American Engineering Record : Milner Dam and South Side Main Canal : typescript, June 1989",MG,5533,MG 5533,,,,
