link,title,type,number,digital-collection
http://search.lib.uidaho.edu/UID:CP71123740910001451,"Henry C., Johnson, Some early day reminisences",MG,5166,
http://search.lib.uidaho.edu/UID:CP71123743130001451,"Theodore W., Goldin Bit of the Nez Perce campaign, Nov. 17, 1927",MG,5167,
http://search.lib.uidaho.edu/UID:CP71123743480001451,"Eugene Tallmadge Wilson, Nez Perce campaign",MG,5168,
http://search.lib.uidaho.edu/UID:CP71123743330001451,"Sven S. Liljebald, (Sven Samuel), Idaho Indians in transition, Aug. 1960.",MG,5169,
http://search.lib.uidaho.edu/UID:CP71176220990001451,Jean-Baptiste Zacharie Bolduc. Mission of the Columbia : letter and journal of Father J.-B. Z. Bolduc,MG,5170,
http://search.lib.uidaho.edu/UID:CP71123737150001451,Jean-Baptiste Zacharie Bolduc. Mission of the Columbia : second letter and journal of Father J.-B. Z. Bolduc,MG,5171,
http://search.lib.uidaho.edu/UID:CP71134869730001451,Alexander Diomedi. Sketches of modern Indian life 1941,MG,5172,
http://search.lib.uidaho.edu/UID:CP71138704850001451,"William Whiteman, Civil War diary of Sgt. William Whiteman, Dec. 15, 1861-Feb. 19, 1863.",MG,5173,
http://search.lib.uidaho.edu/UID:CP71123733130001451,Mary Borah. Elephants and Donkeys,MG,5174,
http://search.lib.uidaho.edu/UID:CP71143370510001451,"Robert Harrison, Hice, Tall tales of Hunter Hice, 1934",MG,5175,
http://search.lib.uidaho.edu/UID:CP71111617280001451,"Herman Welker Republican U.S. Senator from Idaho, 1951-1955.",MG,5176,
http://search.lib.uidaho.edu/UID:CP71161148270001451,"Grace Raymond, Hebard, Bozeman Trail: historical accounts of the blazing of the overland routes into the Northwest, and the fights with Red Cloud's warriors",MG,5177,
http://search.lib.uidaho.edu/UID:CP71143387790001451,"Edwin Crockett. Crossing the plains in 1853 and prospecting for placer gold in the great Northwest, 1894",MG,5178,
http://search.lib.uidaho.edu/UID:CP71143384260001451,"John E. Rees, Letter, Salmon, Idaho, to Charles H. Burke, Washington, D.C.",MG,5179,
http://search.lib.uidaho.edu/UID:CP71115112780001451,"Thomas C. Galloway, Idaho trails and Clarence Darrow, 1967",MG,5180,
http://search.lib.uidaho.edu/UID:CP71115113510001451,"Harry Orchard, Confessions and autobiography of Harry Orchard, (From the Idaho Historical Society Manuscript), after 1906",MG,5181,
http://search.lib.uidaho.edu/UID:CP71111617180001451,"C. J. McConnell, Diary, Aug. 16,1896 - Oct.9, 1899.",MG,5182,
http://search.lib.uidaho.edu/UID:CP71115114680001451,"Granville Stuart, Montana as it is, 1923",MG,5183,
http://search.lib.uidaho.edu/UID:CP71111613280001451,"Jay Willis Woodworth, Manuscripts",MG,5184,
http://search.lib.uidaho.edu/UID:CP71115118780001451,Sherlock Bristol. Idaho nomenclature,MG,5185,
http://search.lib.uidaho.edu/UID:CP71111616080001451,"John E. Rees, Manuscript and letters, 1917-1930.",MG,5186,
http://search.lib.uidaho.edu/UID:CP7194441320001451,"James R. Tolman, Bibliography and resources of Idaho history, University of Illinois Library School, Urbana, Illinois, Jan. 1951.",MG,5187,
http://search.lib.uidaho.edu/UID:CP71115100060001451,Clyde A. Bridger. State boundaries of Idaho,MG,5188,
http://search.lib.uidaho.edu/UID:CP71159029950001451,Stanton Gilbert Fisher. Typescript,MG,5189,http://digital.lib.uidaho.edu/cdm/landingpage/collection/fisher/
http://search.lib.uidaho.edu/UID:CP71115118050001451,"H. Gittins, Idaho's gold road, 1976.",MG,5190,
http://search.lib.uidaho.edu/UID:CP71162702690001451,"Susan Howe, Along the wild horse trail",MG,5191,
http://search.lib.uidaho.edu/UID:CP71162701540001451,"Rebecca Brown Mitchell, Glimpses from the life of Rebecca Brown Mitchell",MG,5192,
http://search.lib.uidaho.edu/UID:CP71124414210001451,"Aaron F. Parker, Scrapbook, 1880-1892.",MG,5193,
http://search.lib.uidaho.edu/UID:CP71162719620001451,"Lewis C. Watson, Mr. and Mrs. Lewis Watson, Spalding, Idaho, transcript of tape recorded interview, 1960",MG,5194,
http://search.lib.uidaho.edu/UID:CP71135163640001451,"Johanna Wroolie Weholt, Reminiscences of Johanna Weholt, 1938.",MG,5195,
http://search.lib.uidaho.edu/UID:CP71135175540001451,"O. Frank Schumaker, History of the Salmon River Breaks Primitive Area, 1970.",MG,5196,
http://search.lib.uidaho.edu/UID:CP71121275720001451,"George Elmo Shoup, Navigation--Salmon River.",MG,5197,
http://search.lib.uidaho.edu/UID:CP71144817630001451,"George H. Maughan, Idaho, my home state",MG,5198,
http://search.lib.uidaho.edu/UID:CP71162093450001451,"Creighton E., Hays, Settlement of the Boise Basin, for graduate credit in ""The Westward Movement""",MG,5199,
http://search.lib.uidaho.edu/UID:CP7199257670001451,"Clearwater Historical Society, Inc., Reminiscences of early settlers",MG,5200,
http://search.lib.uidaho.edu/UID:CP71144795400001451,"T. E. McDonald, Old Fort Henry as found in roadside history of Idaho, a treatise based on first-hand study and is true to life and character, 1937.",MG,5201,
http://search.lib.uidaho.edu/UID:CP71150240890001451,"Loyal P. Brown. Address of Loyal P. Brown, president of Idaho County Pioneer Association",MG,5202,
http://search.lib.uidaho.edu/UID:CP71150231090001451,"Nora Yearian Whitwell, Recollections of early days in Lemhi County, Feb. 1962.",MG,5203,
http://search.lib.uidaho.edu/UID:CP71174868660001451,"Effie Jolly Waters, Pioneering: when this prairie was young, 1936",MG,5204,
http://search.lib.uidaho.edu/UID:CP71150223240001451,Margaret Brackebusch. Brief history of Lost River Valley,MG,5205,
http://search.lib.uidaho.edu/UID:CP71150221580001451,"Harry Miller, Mr. and Mrs. Harry Miller and Mr. Otis Roshey of St. Joe City, interview, 1958",MG,5206,
http://search.lib.uidaho.edu/UID:CP71132085970001451,"Mary Kearney Hill, Reminiscences, 1934",MG,5207,
http://search.lib.uidaho.edu/UID:CP71132068960001451,"Jess Taylor, Taylor ranch, Aug. 25-29, 1971.",MG,5208,
http://search.lib.uidaho.edu/UID:CP71142216200001451,"C. W. Shepp, Diaries, Nov. 1, 1902 - June 22, 1909.",MG,5209,
http://search.lib.uidaho.edu/UID:CP71144833570001451,"Clay Specker, Silverton, Idaho interview, Sept. 8, 1965.",MG,5210,
http://search.lib.uidaho.edu/UID:CP71130404590001451,Sam A. Miller,MG,5211,
http://search.lib.uidaho.edu/UID:CP71132054400001451,"Hallie Ann Miller, Community survey: Coeur d'Alene, Idaho",MG,5212,
http://search.lib.uidaho.edu/UID:CP71132023070001451,"Alan C., Jacobs, Declo, a cooperative community, Jan. 6, 1960.",MG,5213,
http://search.lib.uidaho.edu/UID:CP71132024210001451,"Tracy Ross, Fields and pine trees : a history of Evergreen, June 1974.",MG,5214,
http://search.lib.uidaho.edu/UID:CP71132027760001451,"H.J. Dittman. Interview of Mr. and Mrs. H.J. Dittman, St. Maries, Idaho",MG,5215,
http://search.lib.uidaho.edu/UID:CP71132016130001451,"James Poindexter, Headquarters, Idaho, Jan. 5, 1959.",MG,5216,
http://search.lib.uidaho.edu/UID:CP71132017580001451,"Carol. Pietsch, The communal organization of Hope, 1956.",MG,5217,
http://search.lib.uidaho.edu/UID:CP71132017610001451,"Leonard L. Eckman. History of Juliaetta, Latah County, Idaho, ""Early and present"", July 1968",MG,5218,
http://search.lib.uidaho.edu/UID:CP71132050630001451,"Lenore. Maddox, Community study of Kellogg, Jan. 9, 1956.",MG,5219,
http://search.lib.uidaho.edu/UID:CP71141916130001451,"Frank McGrane, Memories of Frank McGrane, Sr.",MG,5220,
http://search.lib.uidaho.edu/UID:CP71147858650001451,"Donald B. Cosgrove. History of Mohler, Idaho, and the Pacific Northwest, 1968",MG,5221,
http://search.lib.uidaho.edu/UID:CP71147840770001451,"R.V. Cozier. The old stockades, 1929",MG,5222,
http://search.lib.uidaho.edu/UID:CP71132037950001451,"Alma Taylor-Lauder., Keeling, The un-covered wagon, 1972.",MG,5223,
http://search.lib.uidaho.edu/UID:CP71132033640001451,"Denise S. May, Swedish family life in Moscow, Idaho, Dec. 1977.",MG,5224,
http://search.lib.uidaho.edu/UID:CP71132049890001451,"Afton McDonald Patrick, Moscow, a look backwards, May 1968.",MG,5225,
http://search.lib.uidaho.edu/UID:CP71132021840001451,"Nancy Patterson, This is Moscow, Idaho, Jan. 5, 1959.",MG,5226,
http://search.lib.uidaho.edu/UID:CP71147887300001451,"Burton C. Rowe, interview, 1958",MG,5227,
http://search.lib.uidaho.edu/UID:CP71147889620001451,"Weary Wayside, Reminiscences of early days in Burley, Oct. 16, 1931",MG,5228,
http://search.lib.uidaho.edu/UID:CP71110763400001451,"Lillie Irene Woodworth, The story of Lillie Irene Woodworth, pioneer of Moscow, Idaho as told to Louise Trail, 1965.",MG,5229,
http://search.lib.uidaho.edu/UID:CP71147854060001451,"Lana., Hoch, A community study of the city of Payette, Jan. 7, 1959.",MG,5230,
http://search.lib.uidaho.edu/UID:CP71136954870001451,"Judy., Hankins, There's more than gold in them thar hills, May 1, 1968.",MG,5231,
http://search.lib.uidaho.edu/UID:CP71124414410001451,"Ina Peterson Fogarty. History of Troy, 1934",MG,5232,
http://search.lib.uidaho.edu/UID:CP71136954040001451,"Janemarie Smith, Twin Falls, Idaho, Jan. 5, 1959.",MG,5233,
http://search.lib.uidaho.edu/UID:CP71136951880001451,"Deborah., Howe Little Finland, July 24, 1968.",MG,5235,
http://search.lib.uidaho.edu/UID:CP71136964440001451,Alonzo F. Brown. Autobiography,MG,5236,
http://search.lib.uidaho.edu/UID:CP71136979640001451,"Elizabeth Schultheis, Pioneer days of early Colton, July 24, 1968.",MG,5237,
http://search.lib.uidaho.edu/UID:CP71136960400001451,Theodore Baker. The asphodel of the Palouse and its fiesta,MG,5238,
http://search.lib.uidaho.edu/UID:CP71150226600001451,"Frayne L. McAtee, Moses Lake, Jan. 1956.",MG,5239,
http://search.lib.uidaho.edu/UID:CP71133128630001451,"Lee F. (Lee Franklin) Zimmerman, Alaskan interlude narrative report or personal observations of Alaskan life and culture in the Fairbanks, Alaska, Area, 1927, Sept. 15, 1964.",MG,5240,
http://search.lib.uidaho.edu/UID:CP71133117930001451,"Hot, warm, and mineral springs, creeks, and rivers of the state of Idaho, 1930",MG,5241,
http://search.lib.uidaho.edu/UID:CP71145703860001451,"Warren Oakey, Storage and power possibilities, Clearwater River Basin, Idaho, Jan. 1927.",MG,5242,
http://search.lib.uidaho.edu/UID:CP71145717980001451,"Leon Grant, Green, Recreation survey, City of Coeur d'Alene, Idaho, Sept. 1, 1949.",MG,5243,
http://search.lib.uidaho.edu/UID:CP71145701650001451,"McKinsey and Company., A study of the Union Legion Hall and the Kellogg Country Club for the Bunker Hill Company, 1956",MG,5244,
http://search.lib.uidaho.edu/UID:CP71104937780001451,"Columbia Basin Inter-Agency Committee. Questionaires, 1959",MG,5245,
http://search.lib.uidaho.edu/UID:CP71169863950001451,"Leon Grant Green, Preliminary report, Study of recreation resources, problems, and recommendations for the state of Idaho, Aug. 10, 1956.",MG,5246,
http://search.lib.uidaho.edu/UID:CP7194442090001451,"Leon Grant Green, Recreation survey, City of Lewiston, Idaho, Jan. 31, 1958.",MG,5247,
http://search.lib.uidaho.edu/UID:CP71104932230001451,"Leon Grant Green, Recreation survey, City of Nampa, Idaho, Dec. 11, 1947.",MG,5248,
http://search.lib.uidaho.edu/UID:CP71104946940001451,"Leon Grant Green, Recreation survey, city of Rexburg, Idaho, Mar. 2, 1956.",MG,5249,
http://search.lib.uidaho.edu/UID:CP71115627840001451,"Norman Nybroten, Typescripts, 1943-1948.",MG,5250,
http://search.lib.uidaho.edu/UID:CP71115611700001451,"United States, Bureau of the Census, Migration records, 1940.",MG,5251,
http://search.lib.uidaho.edu/UID:CP71104941040001451,"Denise S. May-Levenick, Early settlement in Moscow, Idaho, Apr. 1978.",MG,5252,
http://search.lib.uidaho.edu/UID:CP71161148540001451,"Pacific Northwest River Basins Commission., Memorandum, Apr. 20, 1973.",MG,5253,
http://search.lib.uidaho.edu/UID:CP7197496780001451,"Idaho Power Company. Industrial Development Dept., Mountain Home, Elmore County, Industrial Survey, June 1947.",MG,5254,
http://search.lib.uidaho.edu/UID:CP71104984890001451,"Wendall Johnson, City case studies",MG,5255,
http://search.lib.uidaho.edu/UID:CP71118375630001451,"Patrick L. Stallcup, Some aspects of the Columbia River, 1975",MG,5256,
http://search.lib.uidaho.edu/UID:CP71118376940001451,"William G. Priest, The Lower Colorado River Basin Project, a threat to Idaho water?, Dec. 21, 1966.",MG,5257,
http://search.lib.uidaho.edu/UID:CP71118374570001451,"Carroll C. Livingston, Brief history of irrigation in Idaho, Jan. 17, 1964.",MG,5258,
http://search.lib.uidaho.edu/UID:CP71122531800001451,"Kenneth M., Jones, Development of the King Hill Irrigation Project, July 24, 1968.",MG,5259,
http://search.lib.uidaho.edu/UID:CP71118370120001451,"Kootenai Valley Reclamation Association., Application for allotment of funds for refinancing drainage districts under unified plan, 1933.",MG,5260,
http://search.lib.uidaho.edu/UID:CP71118370930001451,Earl W. Carlson. The agricultural phase of the United States' policy,MG,5261,
http://search.lib.uidaho.edu/UID:CP71122546800001451,"United States Reclamation Service, Report on diversions of water by old canals in Boise Valley, Idaho, for irrigation season of 1911",MG,5262,
http://search.lib.uidaho.edu/UID:CP71122551530001451,"United States Reclamation Service, Report on duty of water investigations, Boise Valley, Idaho, for Boise Project, irrigation seasons of 1909, 1910, 1911",MG,5263,
http://search.lib.uidaho.edu/UID:CP71122550710001451,"Rick Kirsch, Physical discipline problems in the physical education setting, Sept. 1986.",MG,5264,
http://search.lib.uidaho.edu/UID:CP71122569640001451,"Idaho. Governor (1891-1893 : Willey)., Labor troubles in Shoshone County, Idaho, 1892.",MG,5265,
http://search.lib.uidaho.edu/UID:CP71163257350001451,"Herman W. Ronnenberg, Fifty years of brewing in Lewiston, Idaho, Aug. 1979.",MG,5266,
http://search.lib.uidaho.edu/UID:CP71163241950001451,"Herman W. Ronnenberg, The life and death of the brewing industry in Moscow, Idaho, Nov. 30, 1978.",MG,5267,
http://search.lib.uidaho.edu/UID:CP71115629510001451,"Idaho Cooperative Dairy Products Council., Records,1936-1966.",MG,5268,
http://search.lib.uidaho.edu/UID:CP71163249160001451,"United States, Federal Farm Board, Division of Cooperative Marketing., Report of the survey of general and specialized areas of production, grazing, and feeding of cattle and sheep in Idaho, May 1933.",MG,5269,
http://search.lib.uidaho.edu/UID:CP71103917050001451,"P. E. Oscarson, Economic study of property of Hayden Hill Consolidated Mining Company in the silver belt of Shoshone County, Idaho",MG,5270,
http://search.lib.uidaho.edu/UID:CP71103898180001451,Ruth E. Bull. The closing of the McCall Mill,MG,5271,
http://search.lib.uidaho.edu/UID:CP71103907950001451,"Linda Nordby, Progressive primer power or how the west was won in one easy shot , May 1, 1968.",MG,5272,
http://search.lib.uidaho.edu/UID:CP71103905730001451,"D. Elaine Queener, A brief survey of Potlatch Forests, Incorporated, May 1, 1968.",MG,5273,
http://search.lib.uidaho.edu/UID:CP7197505760001451,"Elmer F. Beth. Report of the survey of the Moscow trade area, Latah County, Idaho, Whitman County, Washington",MG,5274,
http://search.lib.uidaho.edu/UID:CP71115616170001451,"William R. Lassey, Typescripts, May 1981.",MG,5275,
http://search.lib.uidaho.edu/UID:CP7197504190001451,"United States, The National Youth Administration of Idaho, a documented summary of the activities of the National Youth Administration in the State of Idaho for the period 1935-1943, Aug. 1943.",MG,5276,
http://search.lib.uidaho.edu/UID:CP71152993710001451,"William E. Betts. Prohibition in Moscow, Idaho, 1908",MG,5277,
http://search.lib.uidaho.edu/UID:CP71138711890001451,"Robert Ewing, Hosack, Papers, 1956-1967.",MG,5279,
http://search.lib.uidaho.edu/UID:CP71138712420001451,"Boyd A. Martin, (Boyd Archer), Correspondence, 1943-1953.",MG,5280,
http://search.lib.uidaho.edu/UID:CP7194442450001451,"Andrew E., Halliday, Chattel mortgage, Aug 22, 1903.",MG,5281,
http://search.lib.uidaho.edu/UID:CP71152999130001451,"Frank P., King, Report showing condition and estimate over present wagon road beginning at the junction of the roads leading down Little Salmon River and the one via Payette Lakes ... to the town of Lewiston in Nez Perce County, a distance of about 160 miles, 1913.",MG,5282,
http://search.lib.uidaho.edu/UID:CP71152983590001451,"Moscow Independent School District (Idaho)., Specifications, 1904.",MG,5283,
http://search.lib.uidaho.edu/UID:CP71138713230001451,"Paul L., Jauregui, The Dworshak dam and reservoir, Dec. 21, 1966.",MG,5284,
http://search.lib.uidaho.edu/UID:CP71152985440001451,"Willis E. Sullivan, The wild rivers bill and its effects in Idaho, May 7, 1966.",MG,5285,
http://search.lib.uidaho.edu/UID:CP71152986780001451,"Nick Staihar, Mining rights on state lands in Idaho, Dec. 6, 1967",MG,5286,
http://search.lib.uidaho.edu/UID:CP71103911380001451,Stephen W. Boller. A proposal to create a Natural Resources Department in the state government of Idaho,MG,5287,
http://search.lib.uidaho.edu/UID:CP71165638740001451,"Gale M. Merrick, Public waters in Idaho, May 1966.",MG,5288,
http://search.lib.uidaho.edu/UID:CP71165622110001451,"Ronnie Boyd, Rock, An analysis of the act creating a water resource board in Idaho, May 1965.",MG,5289,
http://search.lib.uidaho.edu/UID:CP71165621520001451,"Erwin Lee Schlender, The Idaho ground water code, an analysis and criticism, May 8, 1966.",MG,5290,
http://search.lib.uidaho.edu/UID:CP71173912310001451,"Idaho. Summary of legislation re: land use, 1939.",MG,5291,
http://search.lib.uidaho.edu/UID:CP71173930460001451,Neta Miller Bailey. The old schools of Moscow,MG,5292,
http://search.lib.uidaho.edu/UID:CP71173936580001451,"Eugene. Giles, A brief resume of relative performances of Indians and whites in the integrated school at Lapwai, Idaho, 1952-1958",MG,5293,
http://search.lib.uidaho.edu/UID:CP71173920130001451,"Eugene. Giles, A comparative study of achievement, intelligence, and aptitudes of Nez Perce Indians and Whites in the Lapwai public schools of Lapwai, Idaho, 1953",MG,5294,
http://search.lib.uidaho.edu/UID:CP71148765780001451,"Charles A. Peter, The University of Idaho and Charles A. Peters, 1962",MG,5295,
http://search.lib.uidaho.edu/UID:CP71163984500001451,"Frederick August., Hohorst, A study of the prevalence and distribution of cheating by students in the College of Letters and Science, May 1964.",MG,5297,
http://search.lib.uidaho.edu/UID:CP71164003390001451,"William D., Hansen, A short history of the Gem of the Mountains (ASUI yearbook), Jan. 12, 1950.",MG,5298,
